Id,ActivityHour,value_sleep,number_unique_logId_sleep
2347167796,2016-04-18 03:00:00,62,1
2347167796,2016-04-18 04:00:00,61,1
2347167796,2016-04-18 05:00:00,61,1
2347167796,2016-04-18 06:00:00,84,1
2347167796,2016-04-18 22:00:00,67,1
2347167796,2016-04-18 23:00:00,64,1
2347167796,2016-04-19 00:00:00,60,1
2347167796,2016-04-19 01:00:00,61,1
2347167796,2016-04-19 02:00:00,67,1
2347167796,2016-04-19 03:00:00,60,1
2347167796,2016-04-19 04:00:00,61,1
2347167796,2016-04-19 05:00:00,70,1
2347167796,2016-04-19 06:00:00,58,1
2347167796,2016-04-20 22:00:00,53,1
2347167796,2016-04-20 23:00:00,61,1
2347167796,2016-04-21 00:00:00,63,1
2347167796,2016-04-21 01:00:00,60,1
2347167796,2016-04-21 02:00:00,66,1
2347167796,2016-04-21 03:00:00,62,1
2347167796,2016-04-21 04:00:00,60,1
2347167796,2016-04-21 05:00:00,60,1
2347167796,2016-04-21 06:00:00,23,1
2347167796,2016-04-21 23:00:00,54,1
2347167796,2016-04-22 00:00:00,62,1
2347167796,2016-04-22 01:00:00,64,1
2347167796,2016-04-22 02:00:00,63,1
2347167796,2016-04-22 03:00:00,63,1
2347167796,2016-04-22 04:00:00,71,1
2347167796,2016-04-22 05:00:00,66,1
2347167796,2016-04-22 06:00:00,81,1
2347167796,2016-04-23 00:00:00,42,1
2347167796,2016-04-23 01:00:00,61,1
2347167796,2016-04-23 02:00:00,60,1
2347167796,2016-04-23 03:00:00,62,1
2347167796,2016-04-23 04:00:00,60,1
2347167796,2016-04-23 05:00:00,65,1
2347167796,2016-04-23 06:00:00,48,1
2347167796,2016-04-23 23:00:00,39,1
2347167796,2016-04-24 00:00:00,60,1
2347167796,2016-04-24 01:00:00,61,1
2347167796,2016-04-24 02:00:00,64,1
2347167796,2016-04-24 03:00:00,60,1
2347167796,2016-04-24 04:00:00,60,1
2347167796,2016-04-24 05:00:00,61,1
2347167796,2016-04-24 06:00:00,65,1
2347167796,2016-04-24 07:00:00,6,1
2347167796,2016-04-24 22:00:00,13,1
2347167796,2016-04-24 23:00:00,60,1
2347167796,2016-04-25 00:00:00,60,1
2347167796,2016-04-25 01:00:00,61,1
2347167796,2016-04-25 02:00:00,73,1
2347167796,2016-04-25 03:00:00,66,1
2347167796,2016-04-25 04:00:00,61,1
2347167796,2016-04-25 05:00:00,63,1
2347167796,2016-04-25 06:00:00,55,1
2347167796,2016-04-25 22:00:00,32,1
2347167796,2016-04-25 23:00:00,67,1
2347167796,2016-04-26 00:00:00,60,1
2347167796,2016-04-26 01:00:00,78,1
2347167796,2016-04-26 02:00:00,70,1
2347167796,2016-04-26 03:00:00,60,1
2347167796,2016-04-26 04:00:00,61,1
2347167796,2016-04-26 05:00:00,71,1
2347167796,2016-04-26 06:00:00,47,1
2347167796,2016-04-26 22:00:00,23,1
2347167796,2016-04-26 23:00:00,62,1
2347167796,2016-04-27 00:00:00,60,1
2347167796,2016-04-27 01:00:00,73,1
2347167796,2016-04-27 02:00:00,67,1
2347167796,2016-04-27 03:00:00,60,1
2347167796,2016-04-27 04:00:00,62,1
2347167796,2016-04-27 05:00:00,62,1
2347167796,2016-04-27 06:00:00,79,1
2347167796,2016-04-27 07:00:00,5,1
2347167796,2016-04-27 22:00:00,4,1
2347167796,2016-04-27 23:00:00,76,1
2347167796,2016-04-28 00:00:00,63,1
2347167796,2016-04-28 01:00:00,60,1
2347167796,2016-04-28 02:00:00,78,1
2347167796,2016-04-28 03:00:00,62,1
2347167796,2016-04-28 04:00:00,60,1
2347167796,2016-04-28 05:00:00,60,1
2347167796,2016-04-28 06:00:00,33,1
2347167796,2016-04-28 22:00:00,2,1
2347167796,2016-04-28 23:00:00,63,1
2347167796,2016-04-29 00:00:00,64,1
2347167796,2016-04-29 01:00:00,70,1
2347167796,2016-04-29 02:00:00,66,1
2347167796,2016-04-29 03:00:00,61,1
2347167796,2016-04-29 04:00:00,77,1
2347167796,2016-04-29 05:00:00,62,1
2347167796,2016-04-29 06:00:00,73,1
3977333714,2016-04-12 00:00:00,54,1
3977333714,2016-04-12 01:00:00,75,1
3977333714,2016-04-12 02:00:00,60,1
3977333714,2016-04-12 03:00:00,72,1
3977333714,2016-04-12 04:00:00,80,1
3977333714,2016-04-12 05:00:00,84,1
3977333714,2016-04-12 06:00:00,91,1
3977333714,2016-04-12 07:00:00,105,1
3977333714,2016-04-12 08:00:00,56,1
3977333714,2016-04-13 00:00:00,30,1
3977333714,2016-04-13 01:00:00,81,1
3977333714,2016-04-13 02:00:00,62,1
3977333714,2016-04-13 03:00:00,82,1
3977333714,2016-04-13 04:00:00,60,1
3977333714,2016-04-13 05:00:00,99,1
3977333714,2016-04-13 06:00:00,86,1
3977333714,2016-04-13 07:00:00,31,1
3977333714,2016-04-13 20:00:00,70,1
3977333714,2016-04-13 21:00:00,22,1
3977333714,2016-04-14 01:00:00,45,1
3977333714,2016-04-14 02:00:00,72,1
3977333714,2016-04-14 03:00:00,60,1
3977333714,2016-04-14 04:00:00,71,1
3977333714,2016-04-14 05:00:00,74,1
3977333714,2016-04-14 06:00:00,93,1
3977333714,2016-04-14 07:00:00,71,1
3977333714,2016-04-14 08:00:00,22,1
3977333714,2016-04-15 02:00:00,66,1
3977333714,2016-04-15 03:00:00,81,1
3977333714,2016-04-15 04:00:00,70,1
3977333714,2016-04-15 05:00:00,71,1
3977333714,2016-04-15 06:00:00,60,1
3977333714,2016-04-15 07:00:00,65,1
3977333714,2016-04-15 08:00:00,86,1
3977333714,2016-04-15 09:00:00,77,1
3977333714,2016-04-15 10:00:00,73,1
3977333714,2016-04-15 11:00:00,41,1
3977333714,2016-04-16 00:00:00,95,1
3977333714,2016-04-16 01:00:00,81,1
3977333714,2016-04-16 02:00:00,75,1
3977333714,2016-04-16 03:00:00,72,1
3977333714,2016-04-16 04:00:00,80,1
3977333714,2016-04-16 05:00:00,82,1
3977333714,2016-04-16 06:00:00,96,1
3977333714,2016-04-16 07:00:00,99,1
3977333714,2016-04-16 08:00:00,57,1
3977333714,2016-04-17 00:00:00,57,1
3977333714,2016-04-17 01:00:00,67,1
3977333714,2016-04-17 02:00:00,98,1
3977333714,2016-04-17 03:00:00,80,1
3977333714,2016-04-17 04:00:00,70,1
3977333714,2016-04-17 05:00:00,86,1
3977333714,2016-04-17 06:00:00,96,1
3977333714,2016-04-17 07:00:00,77,1
3977333714,2016-04-17 08:00:00,65,1
3977333714,2016-04-17 09:00:00,59,1
3977333714,2016-04-18 01:00:00,81,1
3977333714,2016-04-18 02:00:00,60,1
3977333714,2016-04-18 03:00:00,83,1
3977333714,2016-04-18 04:00:00,81,1
3977333714,2016-04-18 05:00:00,72,1
3977333714,2016-04-18 06:00:00,64,1
3977333714,2016-04-18 07:00:00,77,1
3977333714,2016-04-18 08:00:00,31,1
3977333714,2016-04-18 15:00:00,49,1
3977333714,2016-04-18 16:00:00,37,1
3977333714,2016-04-19 01:00:00,6,1
3977333714,2016-04-19 02:00:00,84,1
3977333714,2016-04-19 03:00:00,89,1
3977333714,2016-04-19 04:00:00,71,1
3977333714,2016-04-19 05:00:00,96,1
3977333714,2016-04-19 06:00:00,96,1
3977333714,2016-04-19 07:00:00,76,1
3977333714,2016-04-19 08:00:00,57,1
3977333714,2016-04-20 04:00:00,8,1
3977333714,2016-04-20 05:00:00,82,1
3977333714,2016-04-20 06:00:00,96,1
3977333714,2016-04-20 07:00:00,86,1
3977333714,2016-04-20 08:00:00,106,1
3977333714,2016-04-20 12:00:00,65,1
3977333714,2016-04-20 13:00:00,22,1
3977333714,2016-04-20 23:00:00,52,1
3977333714,2016-04-21 00:00:00,89,1
3977333714,2016-04-21 01:00:00,71,1
3977333714,2016-04-21 02:00:00,85,1
3977333714,2016-04-21 03:00:00,71,1
3977333714,2016-04-21 04:00:00,78,1
3977333714,2016-04-21 05:00:00,78,1
3977333714,2016-04-21 06:00:00,84,1
3977333714,2016-04-21 07:00:00,76,1
3977333714,2016-04-21 08:00:00,12,1
3977333714,2016-04-22 01:00:00,24,1
3977333714,2016-04-22 02:00:00,71,1
3977333714,2016-04-22 03:00:00,62,1
3977333714,2016-04-22 04:00:00,63,1
3977333714,2016-04-22 05:00:00,99,1
3977333714,2016-04-22 06:00:00,71,1
3977333714,2016-04-22 07:00:00,82,1
3977333714,2016-04-22 08:00:00,69,1
3977333714,2016-04-22 09:00:00,57,1
3977333714,2016-04-23 01:00:00,53,1
3977333714,2016-04-23 02:00:00,81,1
3977333714,2016-04-23 03:00:00,85,1
3977333714,2016-04-23 04:00:00,74,1
3977333714,2016-04-23 05:00:00,71,1
3977333714,2016-04-23 06:00:00,89,1
3977333714,2016-04-23 07:00:00,57,1
3977333714,2016-04-24 00:00:00,51,1
3977333714,2016-04-24 01:00:00,76,1
3977333714,2016-04-24 02:00:00,73,1
3977333714,2016-04-24 03:00:00,80,1
3977333714,2016-04-24 04:00:00,83,1
3977333714,2016-04-24 05:00:00,63,1
3977333714,2016-04-24 06:00:00,103,1
3977333714,2016-04-24 07:00:00,88,1
3977333714,2016-04-24 08:00:00,97,1
3977333714,2016-04-24 09:00:00,30,1
3977333714,2016-04-25 01:00:00,75,1
3977333714,2016-04-25 02:00:00,92,1
3977333714,2016-04-25 03:00:00,80,1
3977333714,2016-04-25 04:00:00,82,1
3977333714,2016-04-25 05:00:00,69,1
3977333714,2016-04-25 06:00:00,93,1
3977333714,2016-04-25 07:00:00,88,1
3977333714,2016-04-25 08:00:00,93,1
3977333714,2016-04-25 09:00:00,4,1
3977333714,2016-04-26 03:00:00,81,1
3977333714,2016-04-26 04:00:00,62,1
3977333714,2016-04-26 05:00:00,71,1
3977333714,2016-04-26 06:00:00,99,1
3977333714,2016-04-26 07:00:00,76,1
3977333714,2016-04-26 08:00:00,80,1
3977333714,2016-04-26 09:00:00,25,1
3977333714,2016-04-27 00:00:00,40,1
3977333714,2016-04-27 01:00:00,71,1
3977333714,2016-04-27 02:00:00,78,1
3977333714,2016-04-27 03:00:00,83,1
3977333714,2016-04-27 04:00:00,84,1
3977333714,2016-04-27 05:00:00,82,1
3977333714,2016-04-27 06:00:00,71,1
3977333714,2016-04-27 07:00:00,108,1
3977333714,2016-04-27 08:00:00,79,1
3977333714,2016-04-27 09:00:00,40,1
3977333714,2016-04-28 02:00:00,28,1
3977333714,2016-04-28 03:00:00,96,1
3977333714,2016-04-28 04:00:00,102,1
3977333714,2016-04-28 05:00:00,78,1
3977333714,2016-04-28 06:00:00,64,1
3977333714,2016-04-28 07:00:00,84,1
3977333714,2016-04-28 08:00:00,63,1
3977333714,2016-04-28 09:00:00,77,1
3977333714,2016-04-29 00:00:00,46,1
3977333714,2016-04-29 01:00:00,72,1
3977333714,2016-04-29 02:00:00,71,1
3977333714,2016-04-29 03:00:00,83,1
3977333714,2016-04-29 04:00:00,71,1
3977333714,2016-04-29 05:00:00,96,1
3977333714,2016-04-29 06:00:00,77,1
3977333714,2016-04-29 07:00:00,75,1
3977333714,2016-04-29 08:00:00,32,1
3977333714,2016-04-30 00:00:00,74,1
3977333714,2016-04-30 01:00:00,60,1
3977333714,2016-04-30 02:00:00,99,1
3977333714,2016-04-30 03:00:00,79,1
3977333714,2016-04-30 04:00:00,71,1
3977333714,2016-04-30 05:00:00,77,1
3977333714,2016-04-30 06:00:00,68,1
3977333714,2016-04-30 22:00:00,42,1
3977333714,2016-04-30 23:00:00,78,1
3977333714,2016-05-01 00:00:00,71,1
3977333714,2016-05-01 01:00:00,80,1
3977333714,2016-05-01 02:00:00,71,1
3977333714,2016-05-01 03:00:00,103,1
3977333714,2016-05-01 04:00:00,84,1
3977333714,2016-05-01 05:00:00,70,1
3977333714,2016-05-01 06:00:00,109,1
3977333714,2016-05-01 07:00:00,77,1
3977333714,2016-05-01 08:00:00,85,1
3977333714,2016-05-01 09:00:00,8,1
3977333714,2016-05-02 00:00:00,21,1
3977333714,2016-05-02 01:00:00,80,1
3977333714,2016-05-02 02:00:00,71,1
3977333714,2016-05-02 03:00:00,80,1
3977333714,2016-05-02 04:00:00,84,1
3977333714,2016-05-02 05:00:00,87,1
3977333714,2016-05-02 06:00:00,98,1
3977333714,2016-05-02 07:00:00,25,1
3977333714,2016-05-03 00:00:00,22,1
3977333714,2016-05-03 01:00:00,79,1
3977333714,2016-05-03 02:00:00,84,1
3977333714,2016-05-03 03:00:00,82,1
3977333714,2016-05-03 04:00:00,86,1
3977333714,2016-05-03 05:00:00,90,1
3977333714,2016-05-03 06:00:00,94,1
3977333714,2016-05-03 07:00:00,77,1
3977333714,2016-05-03 08:00:00,78,1
3977333714,2016-05-03 09:00:00,24,1
3977333714,2016-05-04 02:00:00,38,1
3977333714,2016-05-04 03:00:00,71,1
3977333714,2016-05-04 04:00:00,75,1
3977333714,2016-05-04 05:00:00,83,1
3977333714,2016-05-04 06:00:00,96,1
3977333714,2016-05-04 07:00:00,79,1
3977333714,2016-05-04 08:00:00,20,1
3977333714,2016-05-05 00:00:00,20,1
3977333714,2016-05-05 01:00:00,63,1
3977333714,2016-05-05 02:00:00,60,1
3977333714,2016-05-05 03:00:00,81,1
3977333714,2016-05-05 04:00:00,82,1
3977333714,2016-05-05 05:00:00,80,1
3977333714,2016-05-05 06:00:00,103,1
3977333714,2016-05-05 07:00:00,64,1
3977333714,2016-05-05 08:00:00,91,1
3977333714,2016-05-06 00:00:00,40,1
3977333714,2016-05-06 01:00:00,97,1
3977333714,2016-05-06 02:00:00,82,1
3977333714,2016-05-06 03:00:00,81,1
3977333714,2016-05-06 04:00:00,84,1
3977333714,2016-05-06 05:00:00,72,1
3977333714,2016-05-06 06:00:00,73,1
3977333714,2016-05-06 07:00:00,75,1
3977333714,2016-05-06 08:00:00,78,1
3977333714,2016-05-06 09:00:00,25,1
3977333714,2016-05-07 01:00:00,78,1
3977333714,2016-05-07 02:00:00,91,1
3977333714,2016-05-07 03:00:00,82,1
3977333714,2016-05-07 04:00:00,81,1
3977333714,2016-05-07 05:00:00,95,1
3977333714,2016-05-07 06:00:00,79,1
3977333714,2016-05-07 07:00:00,89,1
3977333714,2016-05-07 08:00:00,55,1
3977333714,2016-05-08 02:00:00,59,1
3977333714,2016-05-08 03:00:00,71,1
3977333714,2016-05-08 04:00:00,82,1
3977333714,2016-05-08 05:00:00,80,1
3977333714,2016-05-08 06:00:00,82,1
3977333714,2016-05-08 07:00:00,91,1
3977333714,2016-05-08 08:00:00,75,1
3977333714,2016-05-08 14:00:00,105,1
3977333714,2016-05-08 15:00:00,8,1
3977333714,2016-05-10 00:00:00,33,1
3977333714,2016-05-10 01:00:00,86,1
3977333714,2016-05-10 02:00:00,67,1
3977333714,2016-05-10 03:00:00,63,1
3977333714,2016-05-10 04:00:00,77,1
3977333714,2016-05-10 05:00:00,82,1
3977333714,2016-05-10 06:00:00,71,1
3977333714,2016-05-10 07:00:00,93,1
3977333714,2016-05-10 08:00:00,25,1
4020332650,2016-04-11 21:00:00,53,1
4020332650,2016-04-11 22:00:00,64,1
4020332650,2016-04-11 23:00:00,70,1
4020332650,2016-04-12 00:00:00,63,1
4020332650,2016-04-12 01:00:00,61,1
4020332650,2016-04-12 02:00:00,63,1
4020332650,2016-04-12 03:00:00,61,1
4020332650,2016-04-12 04:00:00,71,1
4020332650,2016-04-12 05:00:00,63,1
4020332650,2016-04-12 06:00:00,19,1
4020332650,2016-04-16 01:00:00,29,1
4020332650,2016-04-16 02:00:00,48,1
4020332650,2016-05-02 23:00:00,59,1
4020332650,2016-05-03 00:00:00,60,1
4020332650,2016-05-03 01:00:00,60,1
4020332650,2016-05-03 02:00:00,61,1
4020332650,2016-05-03 03:00:00,61,1
4020332650,2016-05-03 04:00:00,46,1
4020332650,2016-05-03 23:00:00,34,1
4020332650,2016-05-04 00:00:00,67,1
4020332650,2016-05-04 01:00:00,124,1
4020332650,2016-05-04 02:00:00,60,1
4020332650,2016-05-04 03:00:00,60,1
4020332650,2016-05-04 04:00:00,71,1
4020332650,2016-05-04 05:00:00,64,1
4020332650,2016-05-04 06:00:00,60,1
4020332650,2016-05-04 07:00:00,61,1
4020332650,2016-05-04 08:00:00,24,1
4020332650,2016-05-05 00:00:00,33,1
4020332650,2016-05-05 01:00:00,71,1
4020332650,2016-05-05 02:00:00,61,1
4020332650,2016-05-05 03:00:00,61,1
4020332650,2016-05-05 04:00:00,48,1
4020332650,2016-05-06 00:00:00,44,1
4020332650,2016-05-06 01:00:00,60,1
4020332650,2016-05-06 02:00:00,61,1
4020332650,2016-05-06 03:00:00,66,1
4020332650,2016-05-06 04:00:00,62,1
4020332650,2016-05-06 05:00:00,61,1
4020332650,2016-05-06 06:00:00,67,1
4020332650,2016-05-06 07:00:00,16,1
4020332650,2016-05-08 00:00:00,40,1
4020332650,2016-05-08 01:00:00,67,1
4020332650,2016-05-08 02:00:00,88,1
4020332650,2016-05-08 03:00:00,60,1
4020332650,2016-05-08 04:00:00,60,1
4020332650,2016-05-08 05:00:00,63,1
4020332650,2016-05-08 06:00:00,60,1
4020332650,2016-05-08 07:00:00,20,1
4020332650,2016-05-09 23:00:00,43,1
4020332650,2016-05-10 00:00:00,60,1
4020332650,2016-05-10 01:00:00,61,1
4020332650,2016-05-10 02:00:00,83,1
4020332650,2016-05-10 03:00:00,60,1
4020332650,2016-05-10 04:00:00,68,1
4020332650,2016-05-10 05:00:00,65,1
4020332650,2016-05-10 06:00:00,83,1
4020332650,2016-05-10 07:00:00,41,1
4319703577,2016-04-13 22:00:00,36,1
4319703577,2016-04-13 23:00:00,60,1
4319703577,2016-04-14 00:00:00,61,1
4319703577,2016-04-14 01:00:00,60,1
4319703577,2016-04-14 02:00:00,62,1
4319703577,2016-04-14 03:00:00,60,1
4319703577,2016-04-14 04:00:00,62,1
4319703577,2016-04-14 05:00:00,66,1
4319703577,2016-04-14 06:00:00,60,1
4319703577,2016-04-14 07:00:00,53,1
4319703577,2016-04-14 23:00:00,35,1
4319703577,2016-04-15 00:00:00,63,1
4319703577,2016-04-15 01:00:00,60,1
4319703577,2016-04-15 02:00:00,60,1
4319703577,2016-04-15 03:00:00,61,1
4319703577,2016-04-15 04:00:00,68,1
4319703577,2016-04-15 05:00:00,71,1
4319703577,2016-04-15 06:00:00,62,1
4319703577,2016-04-15 07:00:00,39,1
4319703577,2016-04-16 00:00:00,54,1
4319703577,2016-04-16 01:00:00,60,1
4319703577,2016-04-16 02:00:00,65,1
4319703577,2016-04-16 03:00:00,61,1
4319703577,2016-04-16 04:00:00,61,1
4319703577,2016-04-16 05:00:00,60,1
4319703577,2016-04-16 06:00:00,62,1
4319703577,2016-04-16 07:00:00,61,1
4319703577,2016-04-16 08:00:00,55,1
4319703577,2016-04-17 22:00:00,30,1
4319703577,2016-04-17 23:00:00,70,1
4319703577,2016-04-18 00:00:00,61,1
4319703577,2016-04-18 01:00:00,60,1
4319703577,2016-04-18 02:00:00,61,1
4319703577,2016-04-18 03:00:00,60,1
4319703577,2016-04-18 04:00:00,67,1
4319703577,2016-04-18 05:00:00,65,1
4319703577,2016-04-18 06:00:00,61,1
4319703577,2016-04-18 07:00:00,61,1
4319703577,2016-04-18 22:00:00,27,1
4319703577,2016-04-18 23:00:00,67,1
4319703577,2016-04-19 00:00:00,65,1
4319703577,2016-04-19 01:00:00,65,1
4319703577,2016-04-19 02:00:00,60,1
4319703577,2016-04-19 03:00:00,57,2
4319703577,2016-04-19 04:00:00,66,1
4319703577,2016-04-19 05:00:00,60,1
4319703577,2016-04-19 06:00:00,60,1
4319703577,2016-04-19 07:00:00,16,1
4319703577,2016-04-19 22:00:00,60,1
4319703577,2016-04-19 23:00:00,60,1
4319703577,2016-04-20 00:00:00,60,1
4319703577,2016-04-20 01:00:00,60,1
4319703577,2016-04-20 02:00:00,64,1
4319703577,2016-04-20 03:00:00,60,1
4319703577,2016-04-20 04:00:00,61,1
4319703577,2016-04-20 05:00:00,60,1
4319703577,2016-04-20 06:00:00,63,1
4319703577,2016-04-20 07:00:00,25,1
4319703577,2016-04-21 16:00:00,33,1
4319703577,2016-04-21 17:00:00,40,1
4319703577,2016-04-21 22:00:00,19,1
4319703577,2016-04-21 23:00:00,64,1
4319703577,2016-04-22 00:00:00,61,1
4319703577,2016-04-22 01:00:00,60,1
4319703577,2016-04-22 02:00:00,60,1
4319703577,2016-04-22 03:00:00,60,1
4319703577,2016-04-22 04:00:00,64,1
4319703577,2016-04-22 05:00:00,62,1
4319703577,2016-04-22 06:00:00,60,1
4319703577,2016-04-22 07:00:00,58,1
4319703577,2016-04-22 22:00:00,1,1
4319703577,2016-04-22 23:00:00,69,1
4319703577,2016-04-23 00:00:00,61,1
4319703577,2016-04-23 01:00:00,60,1
4319703577,2016-04-23 02:00:00,60,1
4319703577,2016-04-23 03:00:00,60,1
4319703577,2016-04-23 04:00:00,62,1
4319703577,2016-04-23 05:00:00,62,1
4319703577,2016-04-23 06:00:00,69,1
4319703577,2016-04-23 07:00:00,63,1
4319703577,2016-04-23 08:00:00,61,1
4319703577,2016-04-23 09:00:00,60,1
4319703577,2016-04-23 10:00:00,66,1
4319703577,2016-04-23 11:00:00,2,1
4319703577,2016-04-24 00:00:00,51,1
4319703577,2016-04-24 01:00:00,64,1
4319703577,2016-04-24 02:00:00,60,1
4319703577,2016-04-24 03:00:00,66,1
4319703577,2016-04-24 04:00:00,70,1
4319703577,2016-04-24 05:00:00,61,1
4319703577,2016-04-24 06:00:00,68,1
4319703577,2016-04-24 07:00:00,60,1
4319703577,2016-04-24 08:00:00,40,1
4319703577,2016-04-24 23:00:00,51,1
4319703577,2016-04-25 00:00:00,60,1
4319703577,2016-04-25 01:00:00,60,1
4319703577,2016-04-25 02:00:00,62,1
4319703577,2016-04-25 03:00:00,60,1
4319703577,2016-04-25 04:00:00,73,1
4319703577,2016-04-25 05:00:00,60,1
4319703577,2016-04-25 06:00:00,62,1
4319703577,2016-04-25 07:00:00,37,1
4319703577,2016-04-25 23:00:00,46,1
4319703577,2016-04-26 00:00:00,60,1
4319703577,2016-04-26 01:00:00,60,1
4319703577,2016-04-26 02:00:00,60,1
4319703577,2016-04-26 03:00:00,60,1
4319703577,2016-04-26 04:00:00,60,1
4319703577,2016-04-26 05:00:00,60,1
4319703577,2016-04-26 06:00:00,64,1
4319703577,2016-04-26 07:00:00,58,1
4319703577,2016-04-27 02:00:00,40,1
4319703577,2016-04-27 03:00:00,64,1
4319703577,2016-04-27 04:00:00,63,1
4319703577,2016-04-27 05:00:00,64,1
4319703577,2016-04-27 06:00:00,60,1
4319703577,2016-04-27 07:00:00,37,1
4319703577,2016-04-27 22:00:00,44,1
4319703577,2016-04-27 23:00:00,61,1
4319703577,2016-04-28 00:00:00,60,1
4319703577,2016-04-28 01:00:00,62,1
4319703577,2016-04-28 02:00:00,60,1
4319703577,2016-04-28 03:00:00,60,1
4319703577,2016-04-28 04:00:00,86,1
4319703577,2016-04-28 05:00:00,60,1
4319703577,2016-04-28 06:00:00,60,1
4319703577,2016-04-28 07:00:00,2,1
4319703577,2016-04-28 22:00:00,26,1
4319703577,2016-04-28 23:00:00,64,1
4319703577,2016-04-29 00:00:00,77,1
4319703577,2016-04-29 01:00:00,62,1
4319703577,2016-04-29 02:00:00,60,1
4319703577,2016-04-29 03:00:00,61,1
4319703577,2016-04-29 04:00:00,62,1
4319703577,2016-04-29 05:00:00,61,1
4319703577,2016-04-29 06:00:00,60,1
4319703577,2016-04-29 07:00:00,40,1
4319703577,2016-04-29 23:00:00,51,1
4319703577,2016-04-30 00:00:00,61,1
4319703577,2016-04-30 01:00:00,60,1
4319703577,2016-04-30 02:00:00,63,1
4319703577,2016-04-30 03:00:00,67,1
4319703577,2016-04-30 04:00:00,65,1
4319703577,2016-04-30 05:00:00,60,1
4319703577,2016-04-30 06:00:00,61,1
4319703577,2016-04-30 07:00:00,58,1
4319703577,2016-04-30 23:00:00,42,1
4319703577,2016-05-01 00:00:00,60,1
4319703577,2016-05-01 01:00:00,60,1
4319703577,2016-05-01 02:00:00,60,1
4319703577,2016-05-01 03:00:00,62,1
4319703577,2016-05-01 04:00:00,60,1
4319703577,2016-05-01 05:00:00,61,1
4319703577,2016-05-01 06:00:00,61,1
4319703577,2016-05-01 07:00:00,53,1
4319703577,2016-05-01 22:00:00,12,1
4319703577,2016-05-01 23:00:00,60,1
4319703577,2016-05-02 00:00:00,61,1
4319703577,2016-05-02 01:00:00,64,1
4319703577,2016-05-02 02:00:00,61,1
4319703577,2016-05-02 03:00:00,60,1
4319703577,2016-05-02 04:00:00,77,1
4319703577,2016-05-02 05:00:00,63,1
4319703577,2016-05-02 06:00:00,61,1
4319703577,2016-05-02 07:00:00,18,1
4319703577,2016-05-02 22:00:00,2,1
4319703577,2016-05-02 23:00:00,68,1
4319703577,2016-05-03 00:00:00,60,1
4319703577,2016-05-03 01:00:00,68,1
4319703577,2016-05-03 02:00:00,62,1
4319703577,2016-05-03 03:00:00,60,1
4319703577,2016-05-03 04:00:00,62,1
4319703577,2016-05-03 05:00:00,62,1
4319703577,2016-05-03 06:00:00,77,1
4319703577,2016-05-03 07:00:00,30,1
4319703577,2016-05-05 22:00:00,51,1
4319703577,2016-05-05 23:00:00,60,1
4319703577,2016-05-06 00:00:00,71,1
4319703577,2016-05-06 01:00:00,61,1
4319703577,2016-05-06 02:00:00,63,1
4319703577,2016-05-06 03:00:00,64,1
4319703577,2016-05-06 04:00:00,66,1
4319703577,2016-05-06 05:00:00,60,1
4319703577,2016-05-06 06:00:00,42,1
4319703577,2016-05-06 23:00:00,27,1
4319703577,2016-05-07 00:00:00,60,1
4319703577,2016-05-07 01:00:00,65,1
4319703577,2016-05-07 02:00:00,60,1
4319703577,2016-05-07 03:00:00,62,1
4319703577,2016-05-07 04:00:00,61,1
4319703577,2016-05-07 05:00:00,62,1
4319703577,2016-05-07 06:00:00,63,1
4319703577,2016-05-07 07:00:00,61,1
4319703577,2016-05-07 08:00:00,35,1
4319703577,2016-05-07 23:00:00,46,1
4319703577,2016-05-08 00:00:00,63,1
4319703577,2016-05-08 01:00:00,62,1
4319703577,2016-05-08 02:00:00,60,1
4319703577,2016-05-08 03:00:00,60,1
4319703577,2016-05-08 04:00:00,61,1
4319703577,2016-05-08 05:00:00,63,1
4319703577,2016-05-08 06:00:00,60,1
4319703577,2016-05-08 07:00:00,63,1
4319703577,2016-05-08 08:00:00,60,1
4319703577,2016-05-08 09:00:00,73,1
4319703577,2016-05-08 10:00:00,5,1
4319703577,2016-05-08 22:00:00,22,1
4319703577,2016-05-08 23:00:00,63,1
4319703577,2016-05-09 00:00:00,65,1
4319703577,2016-05-09 01:00:00,68,1
4319703577,2016-05-09 02:00:00,61,1
4319703577,2016-05-09 03:00:00,64,1
4319703577,2016-05-09 04:00:00,63,1
4319703577,2016-05-09 05:00:00,61,1
4319703577,2016-05-09 06:00:00,64,1
4319703577,2016-05-09 07:00:00,60,1
4319703577,2016-05-09 08:00:00,6,1
4319703577,2016-05-09 22:00:00,14,1
4319703577,2016-05-09 23:00:00,70,1
4319703577,2016-05-10 00:00:00,62,1
4319703577,2016-05-10 01:00:00,60,1
4319703577,2016-05-10 02:00:00,67,1
4319703577,2016-05-10 03:00:00,63,1
4319703577,2016-05-10 04:00:00,60,1
4319703577,2016-05-10 05:00:00,64,1
4319703577,2016-05-10 06:00:00,66,1
4319703577,2016-05-10 07:00:00,24,1
4319703577,2016-05-10 22:00:00,43,1
4319703577,2016-05-10 23:00:00,60,1
4319703577,2016-05-11 00:00:00,65,1
4319703577,2016-05-11 01:00:00,62,1
4319703577,2016-05-11 02:00:00,61,1
4319703577,2016-05-11 03:00:00,62,1
4319703577,2016-05-11 04:00:00,65,1
4319703577,2016-05-11 05:00:00,60,1
4319703577,2016-05-11 06:00:00,67,1
